accession	file_name	file_size_bytes	checksum	file_category	ftp_url	aspera_url
PXD030304	191013.zip	8708391507	e1b65fdafb0b025a3e4d179463b3acce1eefdc32	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191013.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191013.zip
PXD030304	190130.zip	8674873911	01b372d9d039d3932d0e513e7e04da5bca938c38	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190130.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190130.zip
PXD030304	190805.zip	8616502549	8f632c3e47e8b5c9cf45c701e14a9850e15fe14f	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190805.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190805.zip
PXD030304	191205.zip	8603052993	a14ec67f1729a430cba6bb245020f76030c45cba	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191205.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191205.zip
PXD030304	190507.zip	8600390973	c354721dbb832d80802f4ea5c84a12b83442fdc0	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190507.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190507.zip
PXD030304	190601.zip	8538573446	bf4d7d96daae35ae49b764311d2a7b148b9de52a	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190601.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190601.zip
PXD030304	200129.zip	8525505142	5efe1151d1e4a6d9b3b302b4858f96e21c4d5d08	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/200129.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/200129.zip
PXD030304	190116.zip	8463541603	0738441e8d60685a71f9992e2f44a517b10ff0af	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190116.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190116.zip
PXD030304	190123.zip	8410118344	9534ae755b68fbf2aa287ff8b79cd61a29aa1685	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190123.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190123.zip
PXD030304	190903.zip	8338329719	c7a80a61aa60b68da51258c611e3ae82b28123f2	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190903.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190903.zip
PXD030304	190714.zip	8333548368	5fc43cac697ead2a6a32c6eae655cc5e94a949b2	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190714.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190714.zip
PXD030304	181017.zip	8289186037	39b6fbe970d47f723e52bd5619826339dbc9f415	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/181017.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/181017.zip
PXD030304	190122.zip	8284281859	808f33b9831ea7044679a0eec66d68cda8e6e01e	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190122.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190122.zip
PXD030304	181223.zip	8283318817	1841015ad3b7cd4f178ef90ed30f2a21df3c325d	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/181223.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/181223.zip
PXD030304	190202.zip	8255176816	6af92728e4bed6d86dba1ed7669880570e161ce2	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190202.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190202.zip
PXD030304	190801.zip	8238352118	fb85cf5f52f562f6cebfd39826b153c616bdd128	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190801.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190801.zip
PXD030304	190211.zip	7947120943	bc193d24040146d33cf0e0c26d1f0875a625bb90	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190211.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190211.zip
PXD030304	190521.zip	7903303537	48f6d8d87fe263cb2a556751d69646111eeaa301	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190521.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190521.zip
PXD030304	191007.zip	7880647617	8e5ab57596593c148efc9d61e494765a4047316e	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191007.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191007.zip
PXD030304	190704.zip	7875497678	f03a8ade6a12de9b93cdc2a31af064f375d9042e	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190704.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190704.zip
PXD030304	190410.zip	7763440454	380bb2389530756a1f2ea058db780ea1952c9527	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190410.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190410.zip
PXD030304	191009.zip	7649177324	46e4998c0b0a1986b8ea81dee45afbe681b30f56	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191009.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191009.zip
PXD030304	181224.zip	7542970378	e11db2edcbe0c33280254627a926b90d655433ca	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/181224.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/181224.zip
PXD030304	190518.zip	7494705474	0bd1995194bb0adbe9c8b01deaf498af8f6923d0	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190518.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190518.zip
PXD030304	190201.zip	7460995519	0ba960074f1f8010ee5574a57997cabae6e717ea	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190201.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190201.zip
PXD030304	181019.zip	7363891706	8e34e36534fc44f03955f114056688fb3c0b0f6f	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/181019.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/181019.zip
PXD030304	190914.zip	7356900464	face6a9f220dd509bf8d9000fe53ea0d3e18de15	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190914.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190914.zip
PXD030304	190311.zip	7353371243	27d4838b80fbf7dc8753a18a3e4059e7c15b4414	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190311.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190311.zip
PXD030304	191121.zip	7334012544	7f884fceafcc26fadc6db8ecdf2a309a8e78509a	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191121.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191121.zip
PXD030304	190703.zip	7324949118	f43d6b9ef6543c8a14c8a6f2bc53e3f77a8096b2	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190703.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190703.zip
PXD030304	200111.zip	7236478168	5310da2eb727f9118cbada49a25f953629d8f6d5	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/200111.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/200111.zip
PXD030304	181217.zip	7165521315	208cdc27f386ababade4af0a651694ebbb60800d	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/181217.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/181217.zip
PXD030304	190102.zip	7089093436	2f8b19e948e39f3cd66de0d391e20c543be824f1	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190102.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190102.zip
PXD030304	190520.zip	7068985162	94502ff3c6570b47d41050f7dc19a3c8b2232224	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190520.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190520.zip
PXD030304	190715.zip	7063041033	9f3ca51d9ff711c0da74b4a964f641e2ffc3f9ee	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190715.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190715.zip
PXD030304	190808.zip	7043383486	a1abcd96e1ece774c56ac5bba842c854fe11a52e	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190808.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190808.zip
PXD030304	181222.zip	6745603313	e846d0e979eb6f1b474c9037a5cacc7d1bc2f392	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/181222.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/181222.zip
PXD030304	190919.zip	6667829367	f9d6315c46ebbb4c7aae8dd3853c791e4fc8da9c	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190919.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190919.zip
PXD030304	190617.zip	6658444240	d0f92db915df474ada20facbda9986c8244d3562	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190617.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190617.zip
PXD030304	190707.zip	6634033665	a04e16e46ec399ac80763c1eb8142f1922ea6373	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190707.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190707.zip
PXD030304	190531.zip	6553918000	119e196ec31c850cfbd65e83dd31eb3bde44de97	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190531.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190531.zip
PXD030304	191104.zip	6544592973	3b7582d8296e5343b9ee36950db7222fb587daeb	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191104.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191104.zip
PXD030304	191107.zip	6491386346	e4ca92286550ecae9bc3b117c37e3482272ec09b	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191107.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191107.zip
PXD030304	190527.zip	6475190999	ee79207464639aab8cb7166c70f0c462380cdd76	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190527.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190527.zip
PXD030304	190614.zip	6337356548	e8db065c846f82042dc1009a744202c7f2fb4f03	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190614.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190614.zip
PXD030304	190706.zip	6328271514	67307a7ab42c0d6214474eda8ef6722ecdc47080	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190706.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190706.zip
PXD030304	200113.zip	6247278540	3aaaa3787a7cef468c25af0f20224a51d8393afa	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/200113.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/200113.zip
PXD030304	190604.zip	6185425718	0bbb7b97f782961d6b2289ba237dcaa5050bfa6a	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190604.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190604.zip
PXD030304	191207.zip	6138274222	292c8e967e21dfb52af5a9d83780fa9d1ec147a7	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191207.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191207.zip
PXD030304	190606.zip	6087871727	3d9abab20059c4d5e7bea5af43aab9c88ccc2a50	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190606.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190606.zip
PXD030304	190615.zip	6086726914	b20d84d0d11f08c09138773228b4cd995ba59400	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190615.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190615.zip
PXD030304	191108.zip	6075035062	b0f5d3b3824e267441a51c70f61289a6fb127bfc	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191108.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191108.zip
PXD030304	190603.zip	6053437212	31081a8fdf710ad6f55fb502655d1b0e8a3ea91a	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190603.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190603.zip
PXD030304	191211.zip	5625452942	f90e13bdbd93fb21f5164ba72f29039423cbd09c	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191211.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191211.zip
PXD030304	190525.zip	5620781398	51e0f45cc7892aba735e033811c57f9b528ae348	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190525.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190525.zip
PXD030304	190605.zip	5383794330	575e7e49533ba9d66222eedc0abf09fa46d6086d	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190605.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190605.zip
PXD030304	190523.zip	5353813625	c47039db5feca805d04c70295de5990ffbd8d4a6	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190523.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190523.zip
PXD030304	190625.zip	5274844669	32377c17b0829fc7ef4c0c8650e3a512cf2e743f	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190625.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190625.zip
PXD030304	190503.zip	5068067442	9514174be5734fcb49cc9be8e391221134d40a71	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190503.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190503.zip
PXD030304	190608.zip	4603293894	b0365d2c871068b68c5754a513d9f2e833fb6cab	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190608.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190608.zip
PXD030304	190609.zip	4546175142	04b137a2235e23a5b9e3a7d6b0fe90e48b398ff5	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190609.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190609.zip
PXD030304	190401.zip	4017280836	e0aa9de33bd5a14bf74c1aecbc190433f7a0a22f	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190401.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190401.zip
PXD030304	190526.zip	3242165775	a3d5772e97e55ce3942abb10d171815b048204ae	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190526.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190526.zip
PXD030304	190810.zip	2848783834	202164eb9d7d9ee49bd98ce975d37e629e6aef8d	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190810.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190810.zip
PXD030304	191216.zip	2624885663	51e060d63887028f34bec2553f84d42fc30867d8	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/191216.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/191216.zip
PXD030304	190826.zip	2410090438	c2caad27f8aed4d2d39a618f0d55e53583bebaa3	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190826.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190826.zip
PXD030304	190515.zip	2192360988	c07460904a83d8861631ab32f3121ca612e76b7e	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190515.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190515.zip
PXD030304	200212.zip	2136390768	a18dc688613db070c0f3097602b43ad284396a51	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/200212.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/200212.zip
PXD030304	200210.zip	2034844361	d4f7dc1eeab0066b0d19347b9692a4d26663e92c	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/200210.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/200210.zip
PXD030304	200201.zip	1946651959	bcc093e09bc2048c3f6bea9cdcc46c60417a0e31	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/200201.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/200201.zip
PXD030304	190602.zip	1733904476	69e689aa0707ab7bf76b5a6cfddcdda6d32f3118	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190602.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190602.zip
PXD030304	190818.zip	1385596109	869f358ca9f104c7196007b3893f7de2c66ce5d3	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190818.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190818.zip
PXD030304	190827.zip	1101459476	36887b84fa96beeb804ccaa1a81634b331a99afd	RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2022/07/PXD030304/190827.zip	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2022/07/PXD030304/190827.zip
